bootstrap_id,Acc,MacroF1,E_F1,M_F1,L_F1,M_Precision,M_Recall,M_to_E,M_to_L
0,0.930921052631579,0.9252935526619738,0.96,0.9149797570850202,0.9009009009009009,0.8968253968253969,0.9338842975206612,0.0,0.0661157024793383
1,0.9210526315789473,0.8837913181999203,0.7555555555555555,0.9032258064516129,0.9925925925925926,0.8296296296296296,0.9911504424778761,0.0,0.008849557522123816
2,0.9210526315789473,0.8840909090909091,0.7272727272727273,0.925,1.0,0.8604651162790697,1.0,0.0,0.0
3,0.9638157894736842,0.9588245425309944,0.9152542372881356,0.9681159420289855,0.993103448275862,0.943502824858757,0.9940476190476191,0.0,0.005952380952380917
4,0.8585526315789473,0.8244659356901421,0.6355140186915887,0.858085808580858,0.9797979797979798,0.7647058823529411,0.9774436090225563,0.0,0.02255639097744344
5,0.9473684210526315,0.9445546737213405,0.9166666666666666,0.9259259259259259,0.9910714285714286,0.8695652173913043,0.9900990099009901,0.0,0.009900990099009804
6,0.8651315789473685,0.8642643509708278,0.8266666666666667,0.8681672025723473,0.8979591836734694,0.823170731707317,0.9183673469387755,0.0,0.08163265306122394
7,0.8914473684210527,0.8843518455319698,0.8027210884353742,0.8695652173913043,0.9807692307692307,0.7857142857142857,0.9734513274336283,0.0,0.02654867256637145
8,0.9407894736842105,0.9260138104205901,0.8888888888888888,0.9491525423728814,0.94,0.9545454545454546,0.9438202247191011,0.0,0.05617977528089856
9,0.9671052631578947,0.9578766387277025,0.9090909090909091,0.9645390070921985,1.0,0.9315068493150684,1.0,0.0,0.0
10,0.9144736842105263,0.8973235156615241,0.8387096774193549,0.875,0.9782608695652174,0.8053097345132744,0.9578947368421052,0.0,0.0421052631578943
11,0.9013157894736842,0.8661080697012068,0.7126436781609196,0.9171270718232044,0.9685534591194969,0.8601036269430051,0.9822485207100592,0.0,0.017751479289940725
12,0.9210526315789473,0.8485303868683095,0.631578947368421,0.927710843373494,0.9863013698630136,0.88,0.9808917197452229,0.0,0.019108280254776948
13,0.8980263157894737,0.8922283257520925,0.8085106382978723,0.8896797153024911,0.978494623655914,0.8169934640522876,0.9765625,0.0,0.02343749999999982
14,0.9375,0.9344497376277802,0.8732394366197183,0.936026936026936,0.9940828402366864,0.8853503184713376,0.9928571428571429,0.0,0.007142857142857092
15,0.8782894736842105,0.8558545278279938,0.7027027027027027,0.8895522388059701,0.9753086419753086,0.8142076502732241,0.9802631578947368,0.0,0.01973684210526303
16,0.9177631578947368,0.8644177937293006,0.6865671641791045,0.9266862170087976,0.98,0.8777777777777778,0.9813664596273292,0.0,0.018633540372670693
17,0.8552631578947368,0.870899470899471,0.7555555555555555,0.8571428571428571,1.0,0.75,1.0,0.0,0.0
18,0.7894736842105263,0.767125454833096,0.673469387755102,0.627906976744186,1.0,0.4576271186440678,1.0,0.0,0.0
19,0.9078947368421053,0.9111302182163188,0.8705882352941177,0.9096774193548387,0.953125,0.8597560975609756,0.9657534246575342,0.0,0.03424657534246552
20,0.9243421052631579,0.9249576849576849,0.8972972972972973,0.8977777777777778,0.9797979797979798,0.8347107438016529,0.9711538461538461,0.0,0.02884615384615357
21,0.7927631578947368,0.7938397946821948,0.6242038216560509,0.7820069204152249,0.9753086419753086,0.653179190751445,0.9741379310344828,0.0,0.02586206896551702
22,0.9276315789473685,0.9265155685068264,0.88,0.9225352112676056,0.9770114942528736,0.8733333333333333,0.9776119402985075,0.0,0.02238805970149237
23,0.9835526315789473,0.9816304418124479,0.9743589743589743,0.9781659388646288,0.9923664122137404,0.9655172413793104,0.9911504424778761,0.0,0.008849557522123816
24,0.875,0.8425961012167908,0.6666666666666666,0.8956043956043956,0.9655172413793104,0.8274111675126904,0.9760479041916168,0.0,0.02395209580838309
25,0.9078947368421053,0.9071263765730034,0.8609271523178808,0.9,0.96045197740113,0.8456375838926175,0.9618320610687023,0.0,0.03816793893129742
26,0.8980263157894737,0.8782466695315857,0.7692307692307693,0.9046153846153846,0.9608938547486033,0.8546511627906976,0.9607843137254902,0.0,0.03921568627450955
27,0.9243421052631579,0.9291698788274131,0.9107142857142857,0.8949771689497716,0.9818181818181818,0.8235294117647058,0.98,0.0,0.019999999999999803
28,0.8848684210526315,0.8558477985025362,0.7102803738317757,0.8754448398576512,0.9818181818181818,0.7935483870967742,0.9761904761904762,0.0,0.02380952380952362
29,0.944078947368421,0.9378740043291423,0.8907563025210085,0.9453376205787781,0.9775280898876404,0.9130434782608695,0.98,0.0,0.01999999999999987
30,0.9177631578947368,0.9242408589709153,0.8868778280542986,0.8858447488584474,1.0,0.7950819672131147,1.0,0.0,0.0
31,0.8980263157894737,0.8786586975918828,0.7567567567567568,0.9009584664536742,0.9782608695652174,0.834319526627219,0.9791666666666666,0.0,0.02083333333333319
32,0.9572368421052632,0.9482755324893789,0.9090909090909091,0.9651474530831099,0.9705882352941176,0.9473684210526315,0.9836065573770492,0.0,0.01639344262295073
33,0.8651315789473685,0.8404374843953727,0.672566371681416,0.8714733542319749,0.9772727272727273,0.7853107344632768,0.9788732394366197,0.0,0.021126760563380132
34,0.8947368421052632,0.8989526291377684,0.8292682926829268,0.9053254437869822,0.9622641509433962,0.8406593406593407,0.9807692307692307,0.0,0.019230769230769107
35,0.9407894736842105,0.9368725551101921,0.8985507246376812,0.9312977099236641,0.9807692307692307,0.8905109489051095,0.976,0.0,0.02399999999999981
36,0.9210526315789473,0.9220430107526881,0.9333333333333333,0.9166666666666666,0.9161290322580645,0.9041095890410958,0.9295774647887324,0.0,0.07042253521126711
37,0.8157894736842105,0.7967717717717718,0.6666666666666666,0.8486486486486486,0.875,0.7772277227722773,0.9345238095238095,0.0,0.06547619047619009
38,0.9276315789473685,0.920489844683393,0.8548387096774194,0.9388888888888889,0.967741935483871,0.898936170212766,0.9825581395348837,0.0,0.017441860465116178
39,0.9013157894736842,0.8951189995966115,0.7972972972972973,0.8880597014925373,1.0,0.7986577181208053,1.0,0.0,0.0
40,0.9342105263157895,0.915416689776567,0.8155339805825242,0.9358974358974359,0.9948186528497409,0.8848484848484849,0.9931972789115646,0.0,0.006802721088435328
41,0.944078947368421,0.937182410845845,0.8990825688073395,0.9407665505226481,0.9716981132075472,0.9183673469387755,0.9642857142857143,0.0,0.03571428571428546
42,0.8848684210526315,0.8526743031813045,0.7155963302752294,0.8582995951417004,0.9841269841269841,0.7737226277372263,0.9636363636363636,0.0,0.036363636363636036
43,0.9407894736842105,0.9433640122715753,0.957983193277311,0.9387755102040817,0.9333333333333333,0.9452054794520548,0.9324324324324325,0.0,0.06756756756756711
44,0.8782894736842105,0.8744314298508167,0.7549668874172185,0.8683274021352313,1.0,0.7672955974842768,1.0,0.0,0.0
45,0.9736842105263158,0.9778910408879827,1.0,0.9703703703703703,0.963302752293578,0.9849624060150376,0.9562043795620438,0.0,0.04379562043795589
46,0.8848684210526315,0.8862626914935601,0.8,0.8771929824561403,0.9815950920245399,0.7911392405063291,0.984251968503937,0.0,0.01574803149606287
47,0.743421052631579,0.7337849814227767,0.5584415584415584,0.6929133858267716,0.95,0.5534591194968553,0.9263157894736842,0.0,0.07368421052631502
48,0.7105263157894737,0.7137436689509374,0.546448087431694,0.6206896551724138,0.9740932642487047,0.46153846153846156,0.9473684210526315,0.0,0.05263157894736773
49,0.9276315789473685,0.9017985970967018,0.8275862068965517,0.9236111111111112,0.9541984732824428,0.910958904109589,0.9366197183098591,0.0,0.0633802816901404
50,0.9703947368421053,0.9667901220469993,0.9824561403508771,0.9785202863961814,0.9393939393939394,0.9855769230769231,0.9715639810426541,0.0,0.02843601895734584
51,0.9078947368421053,0.9138422873319997,0.8571428571428571,0.9072847682119205,0.9770992366412213,0.845679012345679,0.9785714285714285,0.0,0.021428571428571276
52,0.8881578947368421,0.8586094866796622,0.7017543859649122,0.8740740740740741,1.0,0.7763157894736842,1.0,0.0,0.0
53,0.9276315789473685,0.9259648821591773,0.8843537414965986,0.920863309352518,0.9726775956284153,0.8767123287671232,0.9696969696969697,0.0,0.030303030303030075
54,0.8914473684210527,0.8736848256639709,0.7433628318584071,0.9147286821705426,0.9629629629629629,0.855072463768116,0.9833333333333333,0.0,0.016666666666666576
55,0.8125,0.8148178320865197,0.7329842931937173,0.7420814479638009,0.9693877551020408,0.6074074074074074,0.9534883720930233,0.0,0.04651162790697621
56,0.881578947368421,0.8765838509316769,0.782608695652174,0.8971428571428571,0.95,0.8306878306878307,0.9751552795031055,0.0,0.024844720496894256
57,0.9144736842105263,0.9077466101634148,0.8571428571428571,0.8879310344827587,0.9781659388646288,0.824,0.9626168224299065,0.0,0.03738317757009311
58,0.9243421052631579,0.9216490658626446,0.8905109489051095,0.9292307692307692,0.9452054794520548,0.8988095238095238,0.9617834394904459,0.0,0.038216560509553896
59,0.9671052631578947,0.9672597170271588,0.96,0.965034965034965,0.9767441860465116,0.9517241379310345,0.9787234042553191,0.0,0.0212765957446807
60,0.9473684210526315,0.944533058028993,0.9037037037037037,0.9542857142857143,0.975609756097561,0.9277777777777778,0.9823529411764705,0.0,0.017647058823529307
61,0.8388157894736842,0.8295699955274424,0.75177304964539,0.8,0.9369369369369369,0.7205882352941176,0.8990825688073395,0.0,0.10091743119265963
62,0.9210526315789473,0.9190645402011305,0.907563025210084,0.9230769230769231,0.9265536723163842,0.9113924050632911,0.935064935064935,0.0,0.06493506493506451
63,0.9046052631578947,0.90353902218309,0.8361581920903954,0.8744588744588745,1.0,0.7769230769230769,1.0,0.0,0.0
64,0.8914473684210527,0.8895787724389477,0.8344370860927153,0.8764044943820225,0.9578947368421052,0.8125,0.9512195121951219,0.0,0.048780487804877655
65,0.881578947368421,0.8885448916408668,0.8235294117647058,0.8421052631578947,1.0,0.7272727272727273,1.0,0.0,0.0
66,0.9375,0.9248121955052647,0.8571428571428571,0.9372937293729373,0.98,0.8987341772151899,0.9793103448275862,0.0,0.02068965517241365
67,0.9177631578947368,0.898973407099049,0.8,0.9283667621776505,0.9685534591194969,0.8804347826086957,0.9818181818181818,0.0,0.018181818181818073
