predicted_stage,mean_q_true,mean_q_true,mean_q_hat,mean_q_hat,mean_VB,mean_VB,n_samples,n_samples
,mean,std,mean,std,mean,std,mean,std
early,0.3370523118258669,0.1015961695477799,0.3557402915542394,0.05889441685513141,55.87208922851664,16.592372554148934,699.125,457.3364735071979
middle,0.5805333970063467,0.1045601472227104,0.48252764235158996,0.051043214967956246,90.87423964404483,17.489039348090014,1096.5,964.427844199174
late,0.59979051528211,0.11520649842890626,0.7438277035319203,0.07675480024308533,94.73612310210612,14.531961165028838,461.0,518.6208205958912
