bootstrap_id,Acc,MacroF1,E_F1,M_F1,L_F1,M_Precision,M_Recall,M_to_E,M_to_L
0,0.8026315789473685,0.7908897660301029,0.8637873754152824,0.7272727272727273,0.7816091954022989,0.8080808080808081,0.6611570247933884,0.3388429752066088,0.0
1,0.6875,0.6862121148641842,0.6871165644171779,0.5662100456621004,0.8053097345132744,0.5849056603773585,0.5486725663716814,0.4513274336283146,0.0
2,0.756578947368421,0.7603067714178825,0.691358024691358,0.725925925925926,0.8636363636363636,0.8032786885245902,0.6621621621621622,0.33783783783783555,0.0
3,0.805921052631579,0.7923515151635728,0.8152866242038217,0.8249258160237388,0.7368421052631579,0.8224852071005917,0.8273809523809523,0.1726190476190466,0.0
4,0.7796052631578947,0.7869007791354529,0.7263681592039801,0.6995515695067265,0.9347826086956522,0.8666666666666667,0.5864661654135338,0.4135338345864631,0.0
5,0.8618421052631579,0.8593301435406699,0.8708133971291866,0.7789473684210526,0.9282296650717703,0.8314606741573034,0.7326732673267327,0.2673267326732647,0.0
6,0.8421052631578947,0.8402804092459265,0.8669950738916257,0.8333333333333334,0.8205128205128205,0.851063829787234,0.8163265306122449,0.18367346938775386,0.0
7,0.7730263157894737,0.7763549943074096,0.8036529680365296,0.6698564593301436,0.8555555555555555,0.7291666666666666,0.6194690265486725,0.3805309734513241,0.0
8,0.7631578947368421,0.7306611927398444,0.625,0.797752808988764,0.7692307692307693,0.797752808988764,0.797752808988764,0.2022471910112348,0.0
9,0.7927631578947368,0.7973757474520058,0.8163265306122449,0.7758007117437722,0.8,0.7517241379310344,0.8014705882352942,0.19852941176470443,0.0
10,0.7697368421052632,0.7798069053124213,0.8834355828220859,0.6846846846846847,0.7713004484304933,0.5984251968503937,0.8,0.1999999999999979,0.0
11,0.6578947368421053,0.6671183970856102,0.6120218579234973,0.6533333333333333,0.736,0.7480916030534351,0.5798816568047337,0.4201183431952638,0.0
12,0.7664473684210527,0.7516712485681558,0.624,0.7560137457044673,0.875,0.8208955223880597,0.7006369426751592,0.29936305732483887,0.0
13,0.7269736842105263,0.7337715543034956,0.7777777777777778,0.6584362139917695,0.7651006711409396,0.6956521739130435,0.625,0.3749999999999971,0.0
14,0.8421052631578947,0.8537536686155516,0.7766990291262136,0.7966101694915254,0.9879518072289156,0.9791666666666666,0.6714285714285714,0.32857142857142624,0.0
15,0.8947368421052632,0.8925518925518926,0.9230769230769231,0.8974358974358975,0.8571428571428571,0.875,0.9210526315789473,0.07894736842105211,0.0
16,0.7763157894736842,0.7673448187201313,0.7521367521367521,0.7951807228915663,0.7547169811320755,0.7719298245614035,0.8198757763975155,0.18012422360248337,0.0
17,0.8223684210526315,0.8367097319725483,0.835820895522388,0.7652173913043478,0.9090909090909091,0.8979591836734694,0.6666666666666666,0.3333333333333308,0.0
18,0.9342105263157895,0.9129820820708487,0.9701492537313433,0.8214285714285714,0.9473684210526315,0.7931034482758621,0.8518518518518519,0.1481481481481454,0.0
19,0.7368421052631579,0.7466045751633987,0.768,0.6875,0.7843137254901961,0.8,0.6027397260273972,0.39726027397260005,0.0
20,0.8717105263157895,0.8718874678975781,0.8793103448275862,0.7958115183246073,0.9405405405405406,0.8735632183908046,0.7307692307692307,0.26923076923076666,0.0
21,0.7697368421052632,0.7287025042539389,0.9191489361702128,0.7348484848484849,0.5321100917431193,0.6554054054054054,0.8362068965517241,0.16379310344827447,0.0
22,0.8092105263157895,0.8167602057603673,0.8195121951219512,0.7698412698412699,0.8609271523178808,0.8220338983050848,0.7238805970149254,0.2761194029850726,0.0
23,0.8618421052631579,0.8658415612107726,0.8888888888888888,0.8235294117647058,0.8851063829787233,0.784,0.8672566371681416,0.13274336283185723,0.0
24,0.7072368421052632,0.6953378289210373,0.717391304347826,0.7210031347962382,0.6476190476190476,0.756578947368421,0.688622754491018,0.31137724550898016,0.0
25,0.6776315789473685,0.6418064241152698,0.8309178743961353,0.6620689655172414,0.43243243243243246,0.6037735849056604,0.732824427480916,0.2671755725190819,0.0
