Split,Method,Output,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,n_params,n_trainable_params,protocol,best_epoch,best_val_acc_C1C4_source_only,train_time_s,inference_ms_per_sample,inference_samples_per_s,leakage_audit
test_C6,"Multi-Attention-CNN (Protocol B, Unified)",raw,0.6666666666666666,0.666275659824047,0.8,0.6181818181818182,0.5806451612903226,0.5182926829268293,0.7657657657657657,0.03603603603603572,0.19819819819819642,55,0,0.642417370505455,,,,12939050,12939050,B_unified_C1C4_to_C6,71,0.9603174603174603,159.01811337471008,1.864575431460426,536.3151219989804,C6 used only for this single final evaluation; model/epoch selection used only the C1+C4 internal validation split
