Method,Method_name,Stage_definition,Model_type,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth
B13,HTT-Net,Relative-stage,HTT-Net (diagnostic),0.7763157894736842,0.7793803418803419,0.9230769230769231,0.6458333333333334,0.7692307692307693,0.9841269841269841,0.4806201550387597,0.1085271317829449,0.4108527131782914,4,3,0.06495912373065948
