Split,Method,Output,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,n_params,n_trainable_params,protocol,best_epoch,best_val_acc_C1C4_source_only_run_level,train_time_s,inference_ms_per_sample_subwindow,inference_samples_per_s_subwindow,grad_checkpoint,grad_accum_steps,batch_size,amp,leakage_audit
test_C6,"MTF-AViTK (Protocol B, Unified)",raw,0.7936507936507936,0.8049645390070922,0.7914893617021277,0.723404255319149,0.9,0.8252427184466019,0.6439393939393939,0.35606060606060336,0.0,10,0,0.13466387018461262,,,,309371072,309371072,B_unified_C1C4_to_C6_run_level_aggregated,6,1.0,1298.2972102165222,17.048863204067978,58.654937166801425,False,1,8,True,C6 used only for this single final evaluation; model/epoch selection used only the C1+C4 internal validation split (run-level aggregated)
