Method,Method_name,Stage_definition,Model_type,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth
B13,HTT-Net,Relative-stage,HTT-Net (diagnostic),0.7894736842105263,0.7935505503683538,0.8155339805825242,0.7064220183486238,0.8586956521739131,0.8651685393258427,0.5968992248062015,0.29457364341085046,0.1085271317829449,2,0,0.04312979802489281
