metric,point_estimate,bootstrap_mean,bootstrap_std,ci_2.5,ci_97.5,n_bootstrap,block_length
Acc,0.9703947368421053,0.969391447368421,0.014536303155188028,0.9375,0.993421052631579,5000,12
MacroF1,0.9713382539327519,0.9686511600909478,0.01576458024118298,0.937952239424025,0.9933389274247819,5000,12
E_F1,0.9882352941176471,0.985505460195514,0.023928358619658616,0.9531223783557047,1.0,5000,12
M_F1,0.9657794676806084,0.9635927700610326,0.02113953570881599,0.9135802469135802,0.9931995617038761,5000,12
L_F1,0.96,0.9568552500162972,0.023596349751460972,0.9041095890410958,0.9962005247428899,5000,12
M_Precision,0.9477611940298507,0.9447623866963166,0.03704302713259256,0.8548313782991203,0.9951231294921644,5000,12
M_Recall,0.9844961240310077,0.984042789526483,0.013293699075039264,0.9532673773364486,1.0,5000,12
M_to_E,0.015503875968992128,0.015957210473516767,0.013293699075039144,0.0,0.046732622663550924,5000,12
M_to_L,0.0,0.0,0.0,0.0,0.0,5000,12
