Split,Method,Output,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth,q-MAE,q-RMSE,q-R2,n_params,n_trainable_params,protocol,best_epoch,best_val_acc_C1C4_source_only_run_level,train_time_s,seed,topk,leakage_audit
test_C6,"Dynamic GIN+TGP (Protocol B, Unified)",raw,0.9111111111111111,0.9142334951727218,0.9090909090909091,0.8833333333333333,0.9502762430939227,0.9814814814814815,0.803030303030303,0.14393939393939287,0.05303030303030263,8,0,0.08580031126268968,,,,321950,321950,B_unified_C1C4_to_C6_run_level_aggregated,0,1.0,2793.0535271167755,42,144,C6 used only for this single final evaluation; model/epoch selection used only the C1+C4 internal validation split (run-level aggregated)
