epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,1.201419352926314,0.35093045234680176,0.9342105263157895,0.9274836063048909,0.9662921348314607
2,0.16748042404651642,0.8079138398170471,0.6677631578947368,0.6426451788115441,0.7551020408163265
3,0.3470026088878512,0.4584995210170746,0.8486842105263158,0.8397702289919368,0.8599348534201955
4,0.14009272954426705,0.14326275885105133,0.9407894736842105,0.9410198263140502,0.9361702127659575
5,0.06114869222510606,0.5145859718322754,0.8355263157894737,0.8208426444871995,0.8407643312101911
6,0.025618416420184077,0.4130711257457733,0.8125,0.7984890538593877,0.8275862068965517
7,0.038539972715079786,0.4355732202529907,0.8486842105263158,0.8446633192078857,0.8599348534201955
8,0.01615786561742425,0.6904150247573853,0.8092105263157895,0.7974977860913003,0.8198757763975155
9,0.04553441607858986,0.7515060305595398,0.7960526315789473,0.785494205862304,0.8098159509202454
10,0.013767850073054432,0.7761102914810181,0.7861842105263158,0.7754137115839242,0.8024316109422492
11,0.031572035333374514,0.5976938009262085,0.8092105263157895,0.8011964304122859,0.8198757763975155
12,0.010914033802691847,0.592361330986023,0.8092105263157895,0.7985444507183637,0.8198757763975155
13,0.01253244762774557,0.6442157626152039,0.7960526315789473,0.7877517014531329,0.8098159509202454
14,0.009864238253794611,0.7805772423744202,0.7861842105263158,0.7754137115839242,0.8024316109422492
15,0.007061328215058893,0.954174816608429,0.7828947368421053,0.7719939117199391,0.8
16,0.007668311655288562,0.9834263324737549,0.7796052631578947,0.7677955665608227,0.797583081570997
17,0.0044727900065481664,0.9390017986297607,0.7828947368421053,0.7719939117199391,0.8
18,0.0036445512203499677,0.9118589162826538,0.7796052631578947,0.7677955665608227,0.797583081570997
19,0.004063443400082178,0.9155075550079346,0.7828947368421053,0.7719939117199391,0.8
20,0.002942006572266109,0.9279678463935852,0.7796052631578947,0.7677955665608227,0.797583081570997
21,0.003562918381066993,0.9470176696777344,0.7828947368421053,0.7719939117199391,0.8
22,0.00376150879310444,0.9531961679458618,0.7796052631578947,0.7677955665608227,0.797583081570997
