epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,1.0410378113389016,0.40078824758529663,0.8453947368421053,0.821359989120087,0.868421052631579
2,0.1252740615978837,0.4730922281742096,0.7763157894736842,0.7479711277882011,0.8123076923076923
3,0.04233256867155433,0.637904167175293,0.7664473684210527,0.7489571709442585,0.8048780487804879
4,0.08882525581866503,0.7701208591461182,0.7697368421052632,0.7539117490553201,0.7904191616766467
5,0.010352282715030015,0.9500551819801331,0.7368421052631579,0.7199547877784601,0.7674418604651163
6,0.04299701643176377,0.8021588921546936,0.7598684210526315,0.7460157579230753,0.7833827893175074
7,0.008184153959155083,1.076216220855713,0.743421052631579,0.7265128400711925,0.7719298245614035
8,0.020093031495343895,1.0264463424682617,0.756578947368421,0.7424063116370809,0.7810650887573964
9,0.006225689384154976,0.9688301086425781,0.7664473684210527,0.751479670612455,0.7880597014925373
10,0.022661555057857184,0.9422221779823303,0.7631578947368421,0.7495898467729454,0.7857142857142857
11,0.005732694745529443,1.0177401304244995,0.7335526315789473,0.7160711142404507,0.7652173913043478
12,0.01816676072194241,1.0991506576538086,0.743421052631579,0.7265128400711925,0.7719298245614035
13,0.005330626550130546,1.0321836471557617,0.7631578947368421,0.7470889414685233,0.7857142857142857
14,0.01972516957321204,0.9817692637443542,0.7598684210526315,0.7460157579230753,0.7833827893175074
15,0.005754876387072727,1.0136924982070923,0.7302631578947368,0.7121441179244647,0.7630057803468208
16,0.004820414475398138,1.0692461729049683,0.7467105263157895,0.731356674092723,0.7741935483870968
17,0.003318333544302732,1.1251866817474365,0.743421052631579,0.7275965176893969,0.7719298245614035
18,0.00451047295355238,1.1253430843353271,0.743421052631579,0.7271037890091039,0.7719298245614035
19,0.003244943736353889,1.1378107070922852,0.7467105263157895,0.731356674092723,0.7741935483870968
