epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,1.8169353047269396,1.65915048122406,0.5723684210526315,0.5064331778743988,0.7832699619771863
2,1.212761699971452,1.5822780132293701,0.5756578947368421,0.5118036083646714,0.13432835820895522
3,1.2664773095399142,1.5808815956115723,0.7171052631578947,0.6850281618023554,0.4266666666666667
4,0.07818256075552199,0.4592519998550415,0.7960526315789473,0.8041962549368246,0.6804123711340206
5,0.3424955415917793,2.509483814239502,0.694078947368421,0.6464363305346427,0.6970684039087948
6,1.18074821322989,0.7629703879356384,0.680921052631579,0.6110188675406066,0.7077922077922078
7,0.5419186115388583,2.4790589809417725,0.5756578947368421,0.48475247524752474,0.5742574257425742
8,1.0562801182517432,2.20461106300354,0.6052631578947368,0.5122835279903343,0.6153846153846154
9,1.1044954915279959,1.2802379131317139,0.6447368421052632,0.5499689633767846,0.6666666666666666
10,0.7460147550100373,0.4938397705554962,0.8848684210526315,0.8880075704963711,0.8605577689243028
11,0.1825135397608392,1.3080588579177856,0.6776315789473685,0.6522623809495424,0.3950617283950617
12,0.059421871094491506,1.6547824144363403,0.6611842105263158,0.6618059529646956,0.6697674418604651
13,0.18683123963783146,1.4405744075775146,0.7927631578947368,0.7934777592104307,0.749003984063745
14,0.4392994672918576,1.08144211769104,0.7894736842105263,0.7884581739773987,0.6404494382022472
15,0.306126880676311,1.7292143106460571,0.743421052631579,0.7444795567610377,0.7319148936170212
16,0.46575972584723785,0.9285256266593933,0.805921052631579,0.8142218454992687,0.8073394495412844
17,0.1404634996517416,0.9145959615707397,0.8157894736842105,0.8223470748614128,0.8288288288288288
18,0.04175625401585421,1.0319403409957886,0.7993421052631579,0.804511706910108,0.8198198198198198
19,0.03800928928612848,1.0632652044296265,0.7697368421052632,0.7797434964526104,0.75
20,0.013788894857680135,0.9001263976097107,0.7993421052631579,0.8068885310431204,0.7962962962962963
21,0.013379772604093888,0.9305881857872009,0.7730263157894737,0.7841718378374737,0.7439613526570048
22,0.018681524426574468,0.7975229024887085,0.8092105263157895,0.8169917481224384,0.7962962962962963
23,0.013590222182392609,0.8049456477165222,0.8026315789473685,0.8110360429994761,0.7850467289719626
24,0.012054830508350278,0.8758185505867004,0.7861842105263158,0.7962190642913535,0.75
25,0.007347405640030047,0.8265283703804016,0.8026315789473685,0.811349627964263,0.7793427230046949
26,0.0061820682629331715,0.8707608580589294,0.7960526315789473,0.806080910428026,0.7677725118483413
27,0.008413299024687149,0.8252609372138977,0.8092105263157895,0.8180581828072647,0.7906976744186046
28,0.01091520656918874,0.8864025473594666,0.8026315789473685,0.8120865730173752,0.7793427230046949
