epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,1.0432855986058711,1.2748383283615112,0.6611842105263158,0.6578492693779731,0.36024844720496896
2,0.12723074816167354,0.479789137840271,0.8026315789473685,0.8145371134966511,0.7142857142857143
3,0.07199562005116604,0.6600915193557739,0.7861842105263158,0.7989123720139663,0.6919431279620853
4,0.02412310371582862,0.5138290524482727,0.7960526315789473,0.8083287520615724,0.7102803738317757
5,0.007661796160391532,0.43860235810279846,0.8026315789473685,0.8143202672773668,0.7297297297297297
6,0.019227903583669104,0.27627721428871155,0.9078947368421053,0.9112518386787234,0.8914728682170543
7,0.010916833502415102,0.39354097843170166,0.8026315789473685,0.8140133853522378,0.7345132743362832
8,0.008498700203199405,0.3203571140766144,0.9111842105263158,0.9136691877109774,0.8996282527881041
9,0.012409255013335497,0.47905901074409485,0.7927631578947368,0.804221541665,0.7248908296943232
10,0.011982954175618944,0.3268624246120453,0.9342105263157895,0.9354356748457201,0.9295774647887324
11,0.01874682111447328,0.497846394777298,0.819078947368421,0.8283701171642418,0.7755102040816326
12,0.013492389075690881,0.5061129927635193,0.8848684210526315,0.8879144081465943,0.8698884758364313
13,0.0037328202772187067,0.5383211374282837,0.8651315789473685,0.8677406225793322,0.8498168498168498
14,0.022295160251815105,0.45150235295295715,0.9177631578947368,0.9190037874448819,0.9134948096885813
15,0.0045480038621462885,0.499945729970932,0.930921052631579,0.9316691021925115,0.9263157894736842
16,0.024684306156268578,0.4656383991241455,0.9177631578947368,0.9190037874448819,0.9134948096885813
17,0.0037159928928304,0.5103967785835266,0.9013157894736842,0.8995547258657971,0.9072164948453608
18,0.015869990853389027,0.5277721285820007,0.9078947368421053,0.9081017344128056,0.9072164948453608
19,0.0034538372899987737,0.608422040939331,0.8782894736842105,0.8770056541017687,0.8754208754208754
20,0.012824954235838959,0.5911887288093567,0.8914473684210527,0.8911086583272013,0.8888888888888888
21,0.002512551377003547,0.5553632378578186,0.9046052631578947,0.9013861218537182,0.9166666666666666
22,0.015942217515112135,0.5578884482383728,0.9111842105263158,0.9080447147353038,0.9230769230769231
23,0.003439587836692226,0.5948869585990906,0.8914473684210527,0.8910633210878904,0.888135593220339
24,0.001549861733292346,0.5996152758598328,0.8914473684210527,0.8911086583272013,0.8888888888888888
25,0.0023589634929521708,0.6247879862785339,0.8848684210526315,0.8834252312513183,0.882943143812709
26,0.0024676143264514396,0.6063084006309509,0.8881578947368421,0.8879131175920887,0.8859060402684564
27,0.004117588353619794,0.6032701730728149,0.8881578947368421,0.8859061629128786,0.8949152542372881
28,0.004268601087460411,0.6204347014427185,0.875,0.8726863572433192,0.88
