epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,0.8268558710813523,0.5148743987083435,0.8256578947368421,0.832604218138029,0.7871485943775101
2,0.21503784023225309,0.2691466808319092,0.9177631578947368,0.916762615770618,0.9236641221374046
3,0.09655073806643485,0.33370956778526306,0.8355263157894737,0.8302354377028478,0.8407643312101911
4,0.05063548618927598,0.4612312316894531,0.7927631578947368,0.7812759997198683,0.8073394495412844
5,0.028642198722809552,0.6413275003433228,0.7697368421052632,0.7546893819592132,0.7927927927927928
6,0.024473503278568388,0.544466495513916,0.7828947368421053,0.7719939117199391,0.8
7,0.023110408964566887,0.593313992023468,0.7796052631578947,0.768543019527497,0.797583081570997
8,0.017305965558625756,0.6731148362159729,0.7763157894736842,0.763549879179521,0.7951807228915663
9,0.01858386138919741,0.6778087019920349,0.7730263157894737,0.7601086497638222,0.7927927927927928
10,0.01287450478412211,0.6933690905570984,0.7730263157894737,0.7601086497638222,0.7927927927927928
11,0.011303430725820362,0.7395668029785156,0.7730263157894737,0.7601086497638222,0.7927927927927928
12,0.011000498989596963,0.7598341703414917,0.7730263157894737,0.7601086497638222,0.7927927927927928
13,0.00807211482897401,0.70062655210495,0.7697368421052632,0.7566354470546087,0.7904191616766467
14,0.014725390146486462,0.7275777459144592,0.7664473684210527,0.7531294576070695,0.7880597014925373
15,0.008879168005660177,0.856115460395813,0.7598684210526315,0.7460157579230753,0.7833827893175074
16,0.012974029686301947,0.8583586812019348,0.7598684210526315,0.7460157579230753,0.7833827893175074
17,0.006666392530314624,0.8152027130126953,0.7664473684210527,0.7531294576070695,0.7880597014925373
18,0.008344568661414087,0.8335376381874084,0.7664473684210527,0.7531294576070695,0.7880597014925373
19,0.007350065058562905,0.8817358613014221,0.7664473684210527,0.7531294576070695,0.7880597014925373
20,0.005620481842197478,0.8863182067871094,0.7631578947368421,0.7495898467729454,0.7857142857142857
21,0.008848212275188417,0.8687283396720886,0.7631578947368421,0.7495898467729454,0.7857142857142857
