epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,2.28831909497967,1.5417474508285522,0.7401315789473685,0.7319336490068197,0.7106227106227107
2,0.3242543531101546,1.9715749025344849,0.6578947368421053,0.6293622173105674,0.3783783783783784
3,1.3964798185043037,2.382704973220825,0.6348684210526315,0.5277171784975108,0.0
4,2.8609613331762374,0.8898262977600098,0.6611842105263158,0.5903314968371455,0.13445378151260504
5,0.33816138402326035,1.9088054895401,0.6776315789473685,0.6280511060259344,0.6776315789473685
6,0.8754913311495329,2.126950263977051,0.5723684210526315,0.4817194381294411,0.5695364238410596
7,0.5431520799276768,1.1401923894882202,0.7368421052631579,0.716753654380773,0.7966101694915254
8,1.2876235553470905,2.0413119792938232,0.6447368421052632,0.644912049593695,0.47572815533980584
9,0.14106732373766134,1.322140097618103,0.680921052631579,0.6761256860477971,0.5536723163841808
10,0.30890559261897577,1.2721467018127441,0.743421052631579,0.7337019440430073,0.5568181818181818
11,0.0649603756282886,0.7277995944023132,0.819078947368421,0.8221987876140995,0.7236180904522613
12,0.050573110038021694,1.1013307571411133,0.8125,0.8179402133152477,0.6918918918918919
13,0.04292675620854425,0.8596866726875305,0.7993421052631579,0.8075997229706978,0.7692307692307693
14,0.03568674653834023,0.9597640633583069,0.7697368421052632,0.7802110587824873,0.6974358974358974
15,0.013364507498044987,1.015655755996704,0.743421052631579,0.7449037549423089,0.696969696969697
16,0.042516421652544524,0.9913975596427917,0.7236842105263158,0.7223207134809345,0.585635359116022
17,0.013880471187076183,0.7262533903121948,0.8453947368421053,0.8527866135628558,0.7751196172248804
18,0.05100617777534353,0.849270761013031,0.805921052631579,0.814548916963452,0.6974358974358974
19,0.01579981981558376,0.8123416304588318,0.8026315789473685,0.8084261122278296,0.7830188679245284
20,0.04165488155813364,0.9050008058547974,0.7631578947368421,0.7702287436391483,0.6871794871794872
21,0.006578069828901789,0.7900866270065308,0.8125,0.8200425305688465,0.8
22,0.026729440030976548,0.8452166318893433,0.8092105263157895,0.8181102740054707,0.7714285714285715
23,0.007259387832164066,1.1946443319320679,0.7401315789473685,0.7484294718946599,0.6595744680851063
24,0.026889824151294307,1.2200416326522827,0.7138157894736842,0.7185204302407738,0.6492146596858639
25,0.007256292396050412,1.3418831825256348,0.7401315789473685,0.7511061632142044,0.680628272251309
26,0.03156855646448094,1.2507188320159912,0.7368421052631579,0.7482918789610457,0.6938775510204082
27,0.010118497386793024,0.9060867428779602,0.7960526315789473,0.8029773541870316,0.8018433179723502
28,0.018061592348203703,0.8252857327461243,0.8223684210526315,0.8309688536911768,0.7655502392344498
29,0.00629249119792803,0.9322069883346558,0.7763157894736842,0.7870367986267568,0.71
30,0.00402637731313007,0.9975082278251648,0.7828947368421053,0.7926814353448983,0.7536231884057971
31,0.004302651145553682,1.1402071714401245,0.7532894736842105,0.7648435575264844,0.696969696969697
32,0.005193073172631557,1.0826835632324219,0.7796052631578947,0.7887359645335147,0.7655502392344498
33,0.0035047609975663364,1.2106820344924927,0.7532894736842105,0.7641964501328182,0.7227722772277227
34,0.003924979121620709,1.1842114925384521,0.7763157894736842,0.7849359853938681,0.7714285714285715
35,0.003335075224094908,1.237911581993103,0.7631578947368421,0.7729893700665719,0.7475728155339806
36,0.003685396504261007,1.2042394876480103,0.7730263157894737,0.7815099457504521,0.7714285714285715
37,0.0036857666535070168,1.2488033771514893,0.7631578947368421,0.7729893700665719,0.7475728155339806
38,0.0036756406991116817,1.2046257257461548,0.7763157894736842,0.7849359853938681,0.7714285714285715
39,0.00343126741827291,1.258629560470581,0.756578947368421,0.7677902281628922,0.7352941176470589
