epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,1.1186526324599981,1.362092137336731,0.6546052631578947,0.6494376285717489,0.33962264150943394
2,0.11519969252403825,0.5292466282844543,0.7993421052631579,0.8113026208383816,0.7053140096618358
3,0.08135562450625003,0.7086260914802551,0.7828947368421053,0.7957540911101283,0.6857142857142857
4,0.024310626729857177,0.4926292598247528,0.7927631578947368,0.8051993003774279,0.704225352112676
5,0.008925420910236426,0.5851669907569885,0.7894736842105263,0.8020282186948853,0.7037037037037037
6,0.02804390828096075,0.3990645706653595,0.7960526315789473,0.8081568660293564,0.7181818181818181
7,0.004070225356554147,0.47815507650375366,0.7894736842105263,0.801583782071587,0.7142857142857143
8,0.02116433569244691,0.35756632685661316,0.8947368421052632,0.898482096523093,0.875
9,0.0037747576032415965,0.5058032870292664,0.7993421052631579,0.8097193087603635,0.7404255319148936
10,0.022582444259751356,0.31462720036506653,0.930921052631579,0.9321804280604872,0.9263157894736842
11,0.006951274940365693,0.5049356818199158,0.7927631578947368,0.8037525388739053,0.7319148936170212
12,0.0445506169438886,0.4701066315174103,0.8618421052631579,0.8666365700839967,0.8396946564885496
13,0.004242088449245784,0.42477768659591675,0.9046052631578947,0.9029656236485942,0.9103448275862069
14,0.06031941812943842,0.4630666971206665,0.8914473684210527,0.8942915121463613,0.8791208791208791
15,0.0028628989297430963,0.8051145672798157,0.7368421052631579,0.7452397582154159,0.6774193548387096
16,0.05562807085734676,0.5677711367607117,0.7927631578947368,0.8023200545011928,0.7469879518072289
17,0.014986035158653977,0.44378140568733215,0.9276315789473685,0.9288857233301678,0.9230769230769231
18,0.0013568114987720036,0.4815097153186798,0.9210526315789473,0.9222222222222222,0.9166666666666666
19,0.0022918297443538906,0.5088828802108765,0.9078947368421053,0.9072457442164993,0.9103448275862069
20,0.0027851729100802913,0.5584128499031067,0.8782894736842105,0.8778931281197613,0.8770764119601329
21,0.0008770037682552356,0.5930048823356628,0.868421052631579,0.8658075768217678,0.8741721854304636
22,0.005201945766020799,0.6420823931694031,0.8618421052631579,0.8596294334411413,0.8627450980392157
23,0.0009928927895089146,0.6428630948066711,0.8618421052631579,0.8596294334411413,0.8627450980392157
24,0.0008785206377069698,0.6683130860328674,0.8618421052631579,0.8596294334411413,0.8627450980392157
25,0.0002152837441826705,0.6873534321784973,0.8618421052631579,0.8596294334411413,0.8627450980392157
26,0.0003856639967125375,0.6891316771507263,0.8585526315789473,0.8553831489400797,0.8627450980392157
27,0.00240815714787459,0.7123401761054993,0.8585526315789473,0.8564062243496142,0.8599348534201955
28,0.0001617701207578648,0.7347807288169861,0.8585526315789473,0.8558829789768191,0.8599348534201955
