epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,0.686883208155632,0.36810940504074097,0.8782894736842105,0.8855698957880137,0.8340807174887892
2,0.10269794017076492,0.32437917590141296,0.9144736842105263,0.9184013180802907,0.8888888888888888
3,0.0613453034311533,0.3656160533428192,0.8947368421052632,0.8999661054218965,0.8596491228070176
4,0.044996315985918044,0.5224409103393555,0.819078947368421,0.8266267005160186,0.8018433179723502
5,0.027947097038850188,0.5520305037498474,0.8092105263157895,0.8183651148288843,0.7850467289719626
6,0.030263035697862505,0.58329838514328,0.8125,0.8196413608178315,0.8144796380090498
7,0.019268692820332944,0.673481822013855,0.7960526315789473,0.8047251233441547,0.7793427230046949
8,0.04824179105926305,0.637169599533081,0.805921052631579,0.8131003134130488,0.8036529680365296
9,0.016145184263587,0.6653583645820618,0.8092105263157895,0.8173116014523413,0.8018433179723502
10,0.020973350550048054,0.6373183727264404,0.8092105263157895,0.8156774030667835,0.8198198198198198
11,0.011787032801657915,0.6479213833808899,0.805921052631579,0.8127927721410488,0.8144796380090498
12,0.01148334969766438,0.6933982372283936,0.805921052631579,0.8137048732461546,0.8127853881278538
13,0.011223265738226473,0.6716240644454956,0.8125,0.8179457422381949,0.8303571428571429
14,0.008577732020057738,0.6971700191497803,0.8125,0.8194728404436914,0.8235294117647058
15,0.011038782563991845,0.6765596270561218,0.819078947368421,0.8249957572127383,0.8355555555555556
16,0.00871417815797031,0.6506041884422302,0.819078947368421,0.8236547771562264,0.8407079646017699
17,0.009454845730215312,0.6493913531303406,0.819078947368421,0.8242957980401927,0.8355555555555556
18,0.008270337618887425,0.6723335981369019,0.819078947368421,0.8249957572127383,0.8355555555555556
19,0.009409026615321637,0.6609047055244446,0.819078947368421,0.8242957980401927,0.8355555555555556
20,0.007778284163214267,0.674108624458313,0.8157894736842105,0.8208028850953379,0.8355555555555556
