epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,0.44487753286957743,0.4160943329334259,0.9078947368421053,0.9113846153846153,0.888
2,0.14136577881872653,0.688412070274353,0.8026315789473685,0.809724547556406,0.8108108108108109
3,0.20068811997771263,0.38724878430366516,0.868421052631579,0.8758993258149818,0.8181818181818182
4,0.06805223701521754,0.7172586917877197,0.7598684210526315,0.7596805774950203,0.7219512195121951
5,0.06852744310162961,0.5358456373214722,0.8717105263157895,0.8794200244200244,0.8266666666666667
6,0.055864119797479364,0.47984063625335693,0.8618421052631579,0.8697338230387874,0.8073394495412844
7,0.050486247846856715,0.7757478952407837,0.7828947368421053,0.7949758579090996,0.7164179104477612
8,0.031826606957474725,0.6650972962379456,0.8026315789473685,0.810274527391717,0.7962962962962963
9,0.012743617332307621,0.8733122944831848,0.7828947368421053,0.7936703028242714,0.7677725118483413
10,0.018165660981321708,0.801928699016571,0.7993421052631579,0.8079085909904219,0.8018433179723502
11,0.009664651012280956,0.6689620018005371,0.8355263157894737,0.8378473026214067,0.8658008658008658
12,0.02320067588589154,0.7573800086975098,0.8026315789473685,0.8113106875203648,0.8018433179723502
13,0.022780046268599106,0.6569913625717163,0.819078947368421,0.8255952380952382,0.8303571428571429
14,0.01093838598462753,0.6774863600730896,0.8125,0.8191209843383757,0.8198198198198198
15,0.009178596327546983,0.775925874710083,0.7960526315789473,0.8054650331037694,0.7906976744186046
16,0.01070662629790604,0.7283210158348083,0.8026315789473685,0.810650710782539,0.8090909090909091
17,0.008972653385717422,0.8011295795440674,0.7960526315789473,0.8048663393998344,0.7981651376146789
18,0.008710209524724632,0.7612254023551941,0.805921052631579,0.8129505254755088,0.8198198198198198
19,0.007783071394078434,0.8261185884475708,0.7993421052631579,0.8072130217975017,0.8090909090909091
