epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,2.1249982384149915,0.7247266173362732,0.6842105263157895,0.6741528714490088,0.49142857142857144
2,0.21949369572103022,1.6419988870620728,0.5197368421052632,0.5034456093014851,0.2967741935483871
3,0.7636325913219479,0.3240189254283905,0.9144736842105263,0.9099351223489155,0.9103448275862069
4,0.20210255878700992,0.9120362997055054,0.7171052631578947,0.7009878561343803,0.8048780487804879
5,1.1110039264400258,0.21910281479358673,0.8848684210526315,0.8907565149192984,0.8547717842323651
6,0.11271337351136027,0.18369650840759277,0.9605263157894737,0.9614755913871575,0.9565217391304348
7,0.02849191162204079,1.3246546983718872,0.7796052631578947,0.7923416920592516,0.6968325791855203
8,0.15141373599908547,0.41623690724372864,0.9276315789473685,0.9284379132553752,0.9230769230769231
9,0.03553765911838127,0.7960140705108643,0.8947368421052632,0.8914547490220044,0.8918918918918919
10,0.06513997177307829,0.42552000284194946,0.9210526315789473,0.9221909526787576,0.9166666666666666
11,0.01370450418053224,0.7252159118652344,0.8026315789473685,0.7960772561946565,0.7887323943661971
12,0.12600068343281237,0.5945366024971008,0.8914473684210527,0.886892880904857,0.8888888888888888
13,0.005137200930585095,0.5237004160881042,0.9013157894736842,0.9015961506553841,0.8979591836734694
14,0.025028634490718106,0.6086189150810242,0.868421052631579,0.8670261489331458,0.868421052631579
15,0.0045245209184940904,0.898179292678833,0.8519736842105263,0.8394023876194286,0.8534201954397395
16,0.0234965753461438,0.7755106687545776,0.868421052631579,0.8647245203309276,0.868421052631579
17,0.0076243263817559635,0.8164985179901123,0.8552631578947368,0.85,0.8571428571428571
18,0.008749855066207601,0.7596112489700317,0.8486842105263158,0.8469567644254251,0.8516129032258064
19,0.008784782810971592,0.7780387997627258,0.8519736842105263,0.8498889125604894,0.8543689320388349
20,0.0047188007391014255,0.8670532703399658,0.8355263157894737,0.8268189513071939,0.8407643312101911
21,0.013581175954368519,0.8560672402381897,0.8355263157894737,0.8277851816369538,0.8407643312101911
22,0.006440450063382741,0.8269056677818298,0.8421052631578947,0.8402247980330172,0.8461538461538461
23,0.010322354523987087,0.8413988351821899,0.8388157894736842,0.836215158518017,0.8434504792332268
24,0.006413314715791785,0.8894980549812317,0.8289473684210527,0.819573020971094,0.8354430379746836
