epoch,train_loss,val_loss,val_acc,val_macro_f1,val_m_f1
1,0.45132031142711637,0.42363306879997253,0.9013157894736842,0.9047619047619048,0.8809523809523809
2,0.14334292206913232,0.6839396953582764,0.8026315789473685,0.809724547556406,0.8108108108108109
3,0.18922975291498007,0.39798814058303833,0.868421052631579,0.8758993258149818,0.8181818181818182
4,0.072067730454728,0.7450491786003113,0.7467105263157895,0.7464327205328084,0.6965174129353234
5,0.06910406486131251,0.6065014600753784,0.8717105263157895,0.8794818136522172,0.8251121076233184
6,0.041415529884397985,0.49824628233909607,0.8651315789473685,0.871675851260143,0.8144796380090498
7,0.04475289052352309,0.9367141723632812,0.8026315789473685,0.8123420486686673,0.7010309278350515
8,0.03675871306331828,0.8183433413505554,0.7861842105263158,0.7966736694677872,0.7714285714285715
9,0.012030403153039515,0.6579127311706543,0.8223684210526315,0.8265017573470738,0.8458149779735683
10,0.02118090256699361,0.7835084795951843,0.7894736842105263,0.7997955071125803,0.7619047619047619
11,0.024627549946308135,0.7068750262260437,0.7960526315789473,0.8057567979174306,0.7757009345794392
12,0.011093681078637018,0.7431280612945557,0.8026315789473685,0.810650710782539,0.8090909090909091
13,0.023909129871753976,0.8529866933822632,0.7894736842105263,0.7990513051989016,0.7870370370370371
14,0.007487483718432486,0.7934382557868958,0.8026315789473685,0.8100851460435523,0.8144796380090498
15,0.010527098033344373,0.8480877876281738,0.7927631578947368,0.801447159941107,0.7981651376146789
16,0.006230127951130271,0.8224419951438904,0.7993421052631579,0.8066173703360731,0.8144796380090498
17,0.007715370343066752,0.8690841794013977,0.7927631578947368,0.8008845423142485,0.8036529680365296
18,0.0038572826189920304,0.9812984466552734,0.7796052631578947,0.7893254567015391,0.7813953488372093
19,0.02264158705365844,0.9366491436958313,0.7861842105263158,0.7951214976076287,0.7926267281105991
