bootstrap_id,Acc,MacroF1,E_F1,M_F1,L_F1,M_Precision,M_Recall,M_to_E,M_to_L
0,0.7368421052631579,0.6921150909959862,0.935251798561151,0.5238095238095238,0.6172839506172839,0.9361702127659575,0.36363636363636365,0.14876033057851118,0.48760330578511996
1,0.7171052631578947,0.683109343081389,0.8549618320610687,0.39436619718309857,0.8,0.9655172413793104,0.24778761061946902,0.1681415929203525,0.5840707964601719
2,0.6052631578947368,0.6010377750103778,0.8,0.3181818181818182,0.684931506849315,1.0,0.1891891891891892,0.18918918918918792,0.6216216216216175
3,0.6217105263157895,0.6618291646486266,0.927536231884058,0.4796380090497738,0.5783132530120482,1.0,0.31547619047619047,0.059523809523809174,0.6249999999999963
4,0.7927631578947368,0.7933639411789946,0.8439306358381503,0.6926829268292682,0.8434782608695652,0.9861111111111112,0.5338345864661654,0.20300751879699097,0.26315789473684015
5,0.8585526315789473,0.8482590408928966,0.9238578680203046,0.7329192546583851,0.888,0.9833333333333333,0.5841584158415841,0.14851485148514706,0.2673267326732647
6,0.7302631578947368,0.7426026163284435,0.9723756906077348,0.6238532110091743,0.631578947368421,0.9577464788732394,0.46258503401360546,0.03401360544217664,0.5034013605442142
7,0.8355263157894737,0.8313745258458471,0.9214659685863874,0.7191011235955056,0.8535564853556485,0.9846153846153847,0.5663716814159292,0.13274336283185723,0.30088495575220975
8,0.7039473684210527,0.7417673537076522,0.8571428571428571,0.6666666666666666,0.7014925373134329,0.9782608695652174,0.5056179775280899,0.05617977528089856,0.4382022471910088
9,0.6842105263157895,0.6875537510450291,0.8759124087591241,0.45454545454545453,0.7322033898305085,1.0,0.29411764705882354,0.12499999999999908,0.5808823529411722
10,0.8355263157894737,0.8307587367932197,0.993103448275862,0.6527777777777778,0.8463949843260188,0.9591836734693877,0.49473684210526314,0.010526315789473575,0.494736842105258
11,0.6381578947368421,0.6558109833971902,0.7777777777777778,0.5258620689655172,0.6637931034482759,0.9682539682539683,0.3609467455621302,0.1893491124260344,0.4497041420118317
12,0.75,0.7643560662007634,0.8297872340425532,0.680672268907563,0.782608695652174,1.0,0.5159235668789809,0.10191082802547706,0.382165605095539
13,0.75,0.7541646065231934,0.9491525423728814,0.5824175824175825,0.7309236947791165,0.9814814814814815,0.4140625,0.07031249999999946,0.515624999999996
14,0.8256578947368421,0.8296256397841465,0.8695652173913043,0.7665198237885462,0.8527918781725888,1.0,0.6214285714285714,0.1714285714285702,0.20714285714285566
15,0.7203947368421053,0.7551967922338293,1.0,0.6153846153846154,0.6502057613168725,0.9855072463768116,0.4473684210526316,0.0,0.5526315789473648
16,0.6973684210526315,0.7333061307292602,0.8888888888888888,0.603448275862069,0.7075812274368231,0.9859154929577465,0.43478260869565216,0.0683229813664592,0.49689440993788514
17,0.7927631578947368,0.7796397704523427,0.9294605809128631,0.6865671641791045,0.7228915662650602,1.0,0.5227272727272727,0.1287878787878778,0.34848484848484584
18,0.8980263157894737,0.82693010399068,0.9811320754716981,0.5974025974025974,0.9022556390977443,1.0,0.42592592592592593,0.09259259259259088,0.4814814814814726
19,0.743421052631579,0.7406205284677233,0.9014084507042254,0.6388888888888888,0.6815642458100558,0.9857142857142858,0.4726027397260274,0.14383561643835518,0.3835616438356138
20,0.8322368421052632,0.8207964452063292,0.9714285714285714,0.6792452830188679,0.8117154811715481,0.9818181818181818,0.5192307692307693,0.05769230769230714,0.423076923076919
21,0.8782894736842105,0.8737420179416618,0.9818181818181818,0.8121827411167513,0.8272251308900523,0.9876543209876543,0.6896551724137931,0.034482758620689356,0.27586206896551485
22,0.7861842105263158,0.7985339170818468,0.9767441860465116,0.6829268292682927,0.7359307359307359,0.9859154929577465,0.5223880597014925,0.029850746268656494,0.44776119402984743
