source_path,exists,git_tracked,data_level,status,reason,canonical_targets
experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B2.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B2.csv
experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B3.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B3.csv
experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B4.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B4.csv
experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B5.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B5.csv
experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B6.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B6.csv
experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B7.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B7.csv
experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B8.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B8.csv
experiments_mendeley/04_overall_comparison/predictions/D2-M_seed82_predictions_test_B9.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D2-M_seed82_predictions_test_B9.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B1.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B1.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B10.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B10.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B11B12.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B2.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B2.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B3.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B3.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B4.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B4.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B5.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B5.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B6.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B6.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B7.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B7.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B8.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B8.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed42_predictions_test_B9.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed42_predictions_test_B9.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B1.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B1.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B10.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B10.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B11B12.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B2.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B2.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B3.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B3.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B4.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B4.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B5.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B5.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B6.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B6.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B7.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B7.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B8.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B8.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed52_predictions_test_B9.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed52_predictions_test_B9.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B1.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B1.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B10.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B10.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B11B12.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B2.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B2.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B3.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B3.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B4.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B4.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B5.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B5.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B6.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B6.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B7.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B7.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B8.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B8.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed62_predictions_test_B9.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed62_predictions_test_B9.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B1.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B1.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B10.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B10.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B11B12.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B2.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B2.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B3.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B3.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B4.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B4.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B5.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B5.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B6.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B6.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B7.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B7.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B8.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B8.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed72_predictions_test_B9.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed72_predictions_test_B9.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B1.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B1.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B10.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B10.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B11B12.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B2.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B2.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B3.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B3.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B4.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B4.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B5.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B5.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B6.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B6.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B7.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B7.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B8.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B8.csv
experiments_mendeley/04_overall_comparison/predictions/D3-M_seed82_predictions_test_B9.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/predictions/D3-M_seed82_predictions_test_B9.csv
experiments_mendeley/04_overall_comparison/summary/overall_comparison_mean_std_by_task.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/overall_by_task_mean_std.csv
experiments_mendeley/05_generalization/dual_source/dual_source_mean_std.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/dual_source/dual_source_mean_std.csv
experiments_mendeley/05_generalization/generalization_mean_std_by_task.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/generalization_mean_std_by_task.csv
experiments_mendeley/05_generalization/generalization_metrics_by_seed.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/generalization_metrics_by_seed.csv
experiments_mendeley/05_generalization/single_source/single_source_mean_std.csv,true,false,summary,AUDIT_SUPPORTING,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/single_source/single_source_mean_std.csv
experiments_mendeley/05_generalization/summary/generalization_cross_task_summary.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/generalization/summary/generalization_cross_task_summary.csv
experiments_mendeley/06_ablation/by_seed/ablation_metrics_by_seed.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/ablation/by_seed/ablation_metrics_by_seed.csv
experiments_mendeley/06_ablation/summary/ablation_complete_table.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/ablation/summary/ablation_complete_table.csv
experiments_mendeley/06_ablation/summary/ablation_mean_std.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/ablation/summary/ablation_mean_std.csv
experiments_mendeley/07_semantic_consistency/embeddings/representation_embeddings.parquet,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/embeddings/representation_embeddings.parquet
experiments_mendeley/07_semantic_consistency/probability_evolution/D1-M_seed42_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D1-M_seed42_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D1-M_seed52_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D1-M_seed52_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D1-M_seed62_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D1-M_seed62_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D1-M_seed72_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D1-M_seed72_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D1-M_seed82_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D1-M_seed82_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D2-M_seed42_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D2-M_seed42_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D2-M_seed52_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D2-M_seed52_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D2-M_seed62_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D2-M_seed62_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D2-M_seed72_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D2-M_seed72_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D2-M_seed82_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D2-M_seed82_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D3-M_seed42_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D3-M_seed42_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D3-M_seed52_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D3-M_seed52_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D3-M_seed62_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D3-M_seed62_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D3-M_seed72_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D3-M_seed72_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/probability_evolution/D3-M_seed82_predictions_test_B11B12.csv,true,false,prediction_level,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/probability_evolution/D3-M_seed82_predictions_test_B11B12.csv
experiments_mendeley/07_semantic_consistency/q_metrics/q_metrics_by_seed.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/q_metrics/q_metrics_by_seed.csv
experiments_mendeley/07_semantic_consistency/q_metrics/q_metrics_summary.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/q_metrics/q_metrics_summary.csv
experiments_mendeley/07_semantic_consistency/stage_semantics/stage_semantics_by_seed.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/stage_semantics/stage_semantics_by_seed.csv
experiments_mendeley/07_semantic_consistency/stage_semantics/stage_semantics_summary.csv,true,false,summary,AUTHORITATIVE,selected by source priority,paper_data/03_MENDELEY_CROSS_MACHINE/semantics/stage_semantics/stage_semantics_summary.csv
figures/fig4_ablation/A1_A6_cumulative_variation.csv,true,false,figure_ready,DERIVED,selected by source priority,paper_data/07_figure_ready/fig4/A1_A6_cumulative_variation.csv
figures/fig4_ablation/A1_A6_lifecycle_variation.csv,true,false,figure_ready,DERIVED,selected by source priority,paper_data/07_figure_ready/fig4/A1_A6_lifecycle_variation.csv
figures/fig4_ablation/A1_A6_probability_trajectories.csv,true,false,figure_ready,DERIVED,selected by source priority,paper_data/07_figure_ready/fig4/A1_A6_probability_trajectories.csv
figures/fig4_ablation/ABLATION_DATA_AUDIT.md,true,true,audit,AUDIT_SUPPORTING,selected by source priority,paper_data/01_PHM2010/03_ablation/ABLATION_DATA_AUDIT.md
figures/fig4_ablation/ABLATION_RECOMPUTED.csv,true,true,audit,AUDIT_SUPPORTING,selected by source priority,paper_data/01_PHM2010/03_ablation/A1_A6_RECOMPUTED_AUDIT.csv
figures/fig4_ablation/AUTHORITATIVE_A1_A6.csv,true,true,summary,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/03_ablation/A1_A6_AUTHORITATIVE.csv
figures/fig4_ablation/data_manifest.json,true,true,manifest,AUDIT_SUPPORTING,selected by source priority,paper_data/01_PHM2010/03_ablation/data_manifest.json
final_five_seed_sweep/AUDIT.md,true,true,audit,AUDIT_SUPPORTING,selected by source priority,paper_data/01_PHM2010/05_training_seed_sensitivity/ORIGINAL_5SEED_AUDIT.md
final_five_seed_sweep/results/FINAL_9_METHODS_5SEED.csv,true,true,summary,AUDIT_SUPPORTING,selected by source priority,paper_data/01_PHM2010/05_training_seed_sensitivity/original_5seed_summary.csv
final_five_seed_sweep/results/FINAL_9_METHODS_SEED_LEVEL.csv,true,true,seed_level,AUDIT_SUPPORTING,selected by source priority,paper_data/01_PHM2010/05_training_seed_sensitivity/original_5seed_seed_level.csv
final_statistical_evidence/FINAL_STATISTICAL_REPORT.md,true,true,metadata,CANONICAL_COPY,selected by source priority,paper_data/05_baseline_metadata/baseline_model_complexity.csv
final_statistical_evidence/bootstrap/dc_psr/bootstrap_config.json,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dc_psr/bootstrap_config.json
final_statistical_evidence/bootstrap/dc_psr/bootstrap_samples.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dc_psr/bootstrap_samples.csv
final_statistical_evidence/bootstrap/dc_psr/bootstrap_summary.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dc_psr/bootstrap_summary.csv
final_statistical_evidence/bootstrap/dp2net_adapted/bootstrap_config.json,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dp2net_adapted/bootstrap_config.json
final_statistical_evidence/bootstrap/dp2net_adapted/bootstrap_samples.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dp2net_adapted/bootstrap_samples.csv
final_statistical_evidence/bootstrap/dp2net_adapted/bootstrap_summary.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dp2net_adapted/bootstrap_summary.csv
final_statistical_evidence/bootstrap/dynamic_gin_tgp/bootstrap_config.json,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dynamic_gin_tgp/bootstrap_config.json
final_statistical_evidence/bootstrap/dynamic_gin_tgp/bootstrap_samples.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dynamic_gin_tgp/bootstrap_samples.csv
final_statistical_evidence/bootstrap/dynamic_gin_tgp/bootstrap_summary.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/dynamic_gin_tgp/bootstrap_summary.csv
final_statistical_evidence/bootstrap/htt_net/bootstrap_config.json,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/htt_net/bootstrap_config.json
final_statistical_evidence/bootstrap/htt_net/bootstrap_samples.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/htt_net/bootstrap_samples.csv
final_statistical_evidence/bootstrap/htt_net/bootstrap_summary.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/htt_net/bootstrap_summary.csv
final_statistical_evidence/bootstrap/mtf_avitk/bootstrap_config.json,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/mtf_avitk/bootstrap_config.json
final_statistical_evidence/bootstrap/mtf_avitk/bootstrap_samples.csv,true,true,bootstrap,AUTHORITATIVE,selected by source priority,paper_data/01_PHM2010/01_main_D1/bootstrap/mtf_avitk/bootstrap_samples.csv
