bootstrap_id,Acc,MacroF1,E_F1,M_F1,L_F1,M_Precision,M_Recall,M_to_E,M_to_L
0,0.9671052631578947,0.9590785595608002,0.9885931558935361,0.959349593495935,0.9292929292929293,0.944,0.9752066115702479,0.024793388429751862,0.0
1,0.9539473684210527,0.9572043137260527,0.9739130434782609,0.9401709401709402,0.9575289575289575,0.9090909090909091,0.9734513274336283,0.02654867256637145,0.0
2,0.9736842105263158,0.9716085488384256,0.9572649572649573,0.9727891156462585,0.9847715736040609,0.9794520547945206,0.9662162162162162,0.03378378378378356,0.0
3,0.9736842105263158,0.9725359039937045,0.9846153846153847,0.9764705882352941,0.9565217391304348,0.9651162790697675,0.9880952380952381,0.011904761904761835,0.0
4,0.9638157894736842,0.9651347009959154,0.9733333333333334,0.9591078066914498,0.9629629629629629,0.9485294117647058,0.9699248120300752,0.03007518796992459,0.0
5,0.9769736842105263,0.9777320527416978,0.994535519125683,0.966183574879227,0.9724770642201835,0.9433962264150944,0.9900990099009901,0.009900990099009804,0.0
6,0.993421052631579,0.9934160971081493,0.9943502824858758,0.9931972789115646,0.9927007299270073,0.9931972789115646,0.9931972789115646,0.006802721088435328,0.0
7,0.9736842105263158,0.9746604787493892,0.9887640449438202,0.9652173913043478,0.97,0.9487179487179487,0.9823008849557522,0.01769911504424763,0.0
8,0.9671052631578947,0.9655464550740135,0.967741935483871,0.9723756906077348,0.9565217391304348,0.9565217391304348,0.9887640449438202,0.011235955056179713,0.0
9,0.9868421052631579,0.9888797739495031,1.0,0.9855072463768116,0.9811320754716981,0.9714285714285714,1.0,0.0,0.0
10,0.9638157894736842,0.9678161789279205,1.0,0.945273631840796,0.9581749049429658,0.8962264150943396,1.0,0.0,0.0
11,0.9572368421052632,0.9552694855920664,0.9572649572649573,0.9618768328445748,0.9466666666666667,0.9534883720930233,0.9704142011834319,0.029585798816567872,0.0
12,0.9703947368421053,0.9736142835042635,0.9873417721518988,0.9719626168224299,0.9615384615384616,0.9512195121951219,0.9936305732484076,0.006369426751592316,0.0
13,0.9769736842105263,0.9779453359397937,1.0,0.973384030418251,0.96045197740113,0.9481481481481482,1.0,0.0,0.0
14,0.9703947368421053,0.9709688132403015,0.975609756097561,0.9679715302491103,0.9693251533742331,0.9645390070921985,0.9714285714285714,0.02857142857142837,0.0
15,0.9901315789473685,0.9903732442581795,1.0,0.990228013029316,0.9808917197452229,0.9806451612903225,1.0,0.0,0.0
16,0.9671052631578947,0.9665696352491714,0.967032967032967,0.9693251533742331,0.9633507853403142,0.9575757575757575,0.9813664596273292,0.018633540372670693,0.0
17,0.9802631578947368,0.9808687414832419,0.9824561403508771,0.9770992366412213,0.9830508474576272,0.9846153846153847,0.9696969696969697,0.030303030303030075,0.0
18,0.9671052631578947,0.9570002156209053,0.9961685823754789,0.9137931034482759,0.961038961038961,0.8548387096774194,0.9814814814814815,0.018518518518518174,0.0
19,0.9736842105263158,0.9693813184789294,0.9948186528497409,0.9731543624161074,0.9401709401709402,0.9539473684210527,0.9931506849315068,0.006849315068493104,0.0
20,0.9605263157894737,0.9602055400668066,0.9951219512195122,0.944954128440367,0.9405405405405406,0.9035087719298246,0.9903846153846154,0.009615384615384524,0.0
21,0.9638157894736842,0.9603023356441204,1.0,0.9547325102880658,0.9261744966442953,0.9133858267716536,1.0,0.0,0.0
22,0.9605263157894737,0.9607142857142857,1.0,0.9571428571428572,0.925,0.9178082191780822,1.0,0.0,0.0
23,0.9638157894736842,0.9699205988983587,1.0,0.9535864978902954,0.9561752988047809,0.9112903225806451,1.0,0.0,0.0
24,0.9638157894736842,0.9620318112957899,0.9705882352941176,0.9673590504451038,0.9481481481481482,0.9588235294117647,0.9760479041916168,0.02395209580838309,0.0
25,0.9539473684210527,0.9548581263121853,0.9717514124293786,0.9473684210526315,0.9454545454545454,0.9333333333333333,0.9618320610687023,0.03816793893129742,0.0
26,0.9736842105263158,0.9743648824293986,0.9846153846153847,0.9741935483870968,0.9642857142857143,0.9617834394904459,0.9869281045751634,0.013071895424836517,0.0
27,0.9671052631578947,0.9647495519692874,0.9878542510121457,0.9509803921568627,0.9554140127388535,0.9326923076923077,0.97,0.0299999999999997,0.0
28,0.9638157894736842,0.9651727918544317,0.971830985915493,0.9568627450980393,0.966824644549763,0.9457364341085271,0.9682539682539683,0.031746031746031494,0.0
29,0.9506578947368421,0.9510415243555076,0.9565217391304348,0.9504950495049505,0.9461077844311377,0.9411764705882353,0.96,0.03999999999999974,0.0
30,0.9703947368421053,0.9677436974493787,0.9919354838709677,0.9547738693467337,0.9565217391304348,0.9313725490196079,0.979381443298969,0.020618556701030716,0.0
31,0.9671052631578947,0.9677524394012981,0.971830985915493,0.9655172413793104,0.9659090909090909,0.958904109589041,0.9722222222222222,0.027777777777777585,0.0
32,0.9703947368421053,0.9670009545334303,0.9642857142857143,0.9754768392370572,0.9612403100775194,0.9728260869565217,0.9781420765027322,0.02185792349726764,0.0
33,0.9605263157894737,0.9611902182324717,0.9615384615384616,0.9577464788732394,0.9642857142857143,0.9577464788732394,0.9577464788732394,0.042253521126760264,0.0
34,0.993421052631579,0.9913409100370508,1.0,0.9936305732484076,0.9803921568627451,0.9873417721518988,1.0,0.0,0.0
35,0.9671052631578947,0.9691821488696487,0.987012987012987,0.9609375,0.9595959595959596,0.9389312977099237,0.984,0.015999999999999872,0.0
36,0.9802631578947368,0.9795173047291691,0.9943502824858758,0.9791666666666666,0.965034965034965,0.9657534246575342,0.9929577464788732,0.007042253521126711,0.0
37,0.9901315789473685,0.9885243066493654,0.9940828402366864,0.9910979228486647,0.9803921568627451,0.9881656804733728,0.9940476190476191,0.005952380952380917,0.0
38,0.9736842105263158,0.9718162068959311,0.9726027397260274,0.9767441860465116,0.9661016949152542,0.9767441860465116,0.9767441860465116,0.023255813953488236,0.0
39,0.9802631578947368,0.9808707643814026,0.9888888888888889,0.975,0.9787234042553191,0.9669421487603306,0.9831932773109243,0.01680672268907549,0.0
40,0.9901315789473685,0.9903913704614299,0.991869918699187,0.9898305084745763,0.9894736842105263,0.9864864864864865,0.9931972789115646,0.006802721088435328,0.0
41,0.930921052631579,0.9365621577714439,0.975609756097561,0.9288135593220339,0.9052631578947369,0.8838709677419355,0.9785714285714285,0.021428571428571276,0.0
42,0.9572368421052632,0.961927762504755,0.9929078014184397,0.9437229437229437,0.9491525423728814,0.9008264462809917,0.990909090909091,0.009090909090909009,0.0
43,0.9506578947368421,0.9536604449959499,0.9841269841269841,0.9511400651465798,0.9257142857142857,0.9182389937106918,0.9864864864864865,0.013513513513513422,0.0
44,0.9901315789473685,0.9906150203123981,0.9842931937172775,0.9875518672199171,1.0,1.0,0.9754098360655737,0.024590163934426028,0.0
45,0.9703947368421053,0.9736240386609607,0.9917355371900827,0.9679715302491103,0.9611650485436893,0.9444444444444444,0.9927007299270073,0.007299270072992648,0.0
46,0.9539473684210527,0.9516462505849071,0.9948186528497409,0.9473684210526315,0.912751677852349,0.9064748201438849,0.9921259842519685,0.007874015748031435,0.0
47,0.9210526315789473,0.9179162446108596,0.9736842105263158,0.8811881188118812,0.898876404494382,0.8317757009345794,0.9368421052631579,0.06315789473684144,0.0
48,0.9605263157894737,0.9547686881020215,0.9851851851851852,0.9230769230769231,0.9560439560439561,0.9,0.9473684210526315,0.05263157894736773,0.0
49,0.9638157894736842,0.9624753768733619,0.9577464788732394,0.9619377162629758,0.967741935483871,0.9455782312925171,0.9788732394366197,0.021126760563380132,0.0
