bootstrap_id,Acc,MacroF1,E_F1,M_F1,L_F1,M_Precision,M_Recall,M_to_E,M_to_L
0,0.8026315789473685,0.8039283346188717,0.8496732026143791,0.7142857142857143,0.8478260869565217,0.8426966292134831,0.6198347107438017,0.38016528925619525,0.0
1,0.8026315789473685,0.7755156164249164,0.6871165644171779,0.6739130434782609,0.9655172413793104,0.8732394366197183,0.5486725663716814,0.4513274336283146,0.0
2,0.8125,0.8086632570997175,0.6706586826347305,0.7654320987654321,0.98989898989899,0.9789473684210527,0.6283783783783784,0.3716216216216191,0.0
3,0.9210526315789473,0.921727395411606,0.8421052631578947,0.9230769230769231,1.0,1.0,0.8571428571428571,0.14285714285714202,0.0
4,0.819078947368421,0.8225150366232183,0.7336683417085427,0.7441860465116279,0.9896907216494846,0.975609756097561,0.6015037593984962,0.3984962406015008,0.0
5,0.8881578947368421,0.8834182806659872,0.8666666666666667,0.8111111111111111,0.9724770642201835,0.9240506329113924,0.7227722772277227,0.2772277227722745,0.0
6,0.8881578947368421,0.8934821428571428,0.88,0.8785714285714286,0.921875,0.924812030075188,0.8367346938775511,0.16326530612244788,0.0
7,0.8486842105263158,0.8484104938271605,0.8148148148148148,0.7604166666666666,0.97,0.9240506329113924,0.6460176991150443,0.35398230088495264,0.0
8,0.8289473684210527,0.7935299787931367,0.631578947368421,0.8461538461538461,0.9028571428571428,0.89375,0.8033707865168539,0.19662921348314497,0.0
9,0.875,0.8682931127025695,0.7843137254901961,0.8442622950819673,0.976303317535545,0.9537037037037037,0.7573529411764706,0.24264705882352763,0.0
10,0.8980263157894737,0.8937804028536852,0.9056603773584906,0.837696335078534,0.937984496124031,0.8333333333333334,0.8421052631578947,0.15789473684210362,0.0
11,0.743421052631579,0.7567953054802851,0.632768361581921,0.7272727272727273,0.9103448275862069,0.8888888888888888,0.6153846153846154,0.38461538461538236,0.0
12,0.8717105263157895,0.8416161616161616,0.6666666666666666,0.8581818181818182,1.0,1.0,0.7515923566878981,0.24840764331210033,0.0
13,0.8256578947368421,0.8337252852538978,0.7813953488372093,0.7534883720930232,0.9662921348314607,0.9310344827586207,0.6328125,0.36718749999999717,0.0
14,0.8552631578947368,0.8659576825080314,0.7843137254901961,0.8135593220338984,1.0,1.0,0.6857142857142857,0.31428571428571206,0.0
15,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.05263157894736808,0.0
16,0.9046052631578947,0.8865184142072015,0.7719298245614035,0.903010033444816,0.9846153846153847,0.9782608695652174,0.8385093167701864,0.16149068322981266,0.0
17,0.881578947368421,0.9012145748987854,0.8615384615384616,0.8421052631578947,1.0,1.0,0.7272727272727273,0.27272727272727065,0.0
18,0.9802631578947368,0.9728733598702638,0.9774436090225563,0.9411764705882353,1.0,1.0,0.8888888888888888,0.11111111111110905,0.0
19,0.8092105263157895,0.8380342089241831,0.7741935483870968,0.7563025210084033,0.9836065573770492,0.9782608695652174,0.6164383561643836,0.3835616438356138,0.0
20,0.9210526315789473,0.9215620048126789,0.9026548672566371,0.8723404255319149,0.9896907216494846,0.9761904761904762,0.7884615384615384,0.2115384615384595,0.0
21,0.9276315789473685,0.9283498601576404,0.9473684210526315,0.9043478260869565,0.9333333333333333,0.9122807017543859,0.896551724137931,0.10344827586206808,0.0
22,0.8782894736842105,0.8852710509095961,0.8442211055276382,0.8477366255144033,0.963855421686747,0.944954128440367,0.7686567164179104,0.23134328358208783,0.0
23,0.9243421052631579,0.921014661891156,0.9090909090909091,0.8977777777777778,0.9561752988047809,0.9017857142857143,0.8938053097345132,0.1061946902654858,0.0
24,0.7960526315789473,0.8106837457109689,0.7135135135135136,0.7862068965517242,0.9323308270676691,0.926829268292683,0.6826347305389222,0.31736526946107596,0.0
25,0.8486842105263158,0.8530430796055796,0.8686868686868687,0.8203125,0.8701298701298701,0.84,0.8015267175572519,0.1984732824427466,0.0
26,0.8289473684210527,0.8346461248842149,0.7398843930635838,0.8059701492537313,0.9580838323353293,0.9391304347826087,0.7058823529411765,0.2941176470588216,0.0
27,0.8914473684210527,0.8918177589638373,0.9070631970260223,0.819672131147541,0.9487179487179487,0.9036144578313253,0.75,0.2499999999999975,0.0
28,0.8552631578947368,0.8494329449239447,0.7624309392265194,0.7904761904761904,0.9953917050691244,0.9880952380952381,0.6587301587301587,0.34126984126983856,0.0
29,0.7105263157894737,0.7295570564674468,0.616822429906542,0.6071428571428571,0.9647058823529412,0.918918918918919,0.4533333333333333,0.5466666666666631,0.0
30,0.9243421052631579,0.9266650724291107,0.9144981412639405,0.8654970760233918,1.0,1.0,0.7628865979381443,0.23711340206185325,0.0
31,0.7138157894736842,0.7291984576617029,0.6301369863013698,0.5915492957746479,0.9659090909090909,0.9130434782608695,0.4375,0.5624999999999961,0.0
32,0.7697368421052632,0.781374439377379,0.6390532544378699,0.7770700636942676,0.928,0.9312977099236641,0.6666666666666666,0.33333333333333154,0.0
33,0.7467105263157895,0.7636589310872957,0.672645739910314,0.641860465116279,0.9764705882352941,0.9452054794520548,0.4859154929577465,0.51408450704225,0.0
34,0.9078947368421053,0.9157600366902692,0.8930232558139535,0.9047619047619048,0.9494949494949495,0.9637681159420289,0.8525641025641025,0.1474358974358965,0.0
