Method,Method_name,Stage_definition,Model_type,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth
B12,DC-PSR / FGDS-PSI (diagnostic),Relative-stage,Proposed,0.7960526315789473,0.7955946776616406,0.8795811518324608,0.6836734693877551,0.8235294117647058,1.0,0.5193798449612403,0.17829457364340948,0.3023255813953465,2,0,0.030971248824002092
