Method,Method_name,Stage_definition,Model_type,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth
B11,Multi-task TCN-GRU (diagnostic),Relative-stage,TCN-GRU + auxiliary heads,0.8486842105263158,0.8539004926549101,0.9438202247191011,0.7830188679245284,0.8348623853211009,1.0,0.6434108527131783,0.07751937984496064,0.2790697674418583,2,0,0.043029867112636566
