Method,Method_name,Stage_definition,Model_type,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth
B11,Multi-task TCN-GRU (diagnostic),Relative-stage,TCN-GRU + auxiliary heads,0.9868421052631579,0.9870812093268325,0.9824561403508771,0.984251968503937,0.994535519125683,1.0,0.9689922480620154,0.02325581395348819,0.007751937984496064,0,0,0.02388661727309227
