stage,epoch,train_loss,train_acc,val_acc,time_s,l_g,l_task
pretrain,73,0.038223998920459835,0.986359126984127,0.998015873015873,3.0578842163085938,,
pretrain,74,0.045862336328903595,0.9841269841269841,0.9990079365079365,2.831397771835327,,
pretrain,75,0.041817586654649366,0.9866071428571429,0.9990079365079365,3.103315830230713,,
pretrain,76,0.05243077624722251,0.9818948412698413,0.9990079365079365,3.318131923675537,,
pretrain,77,0.046908195551839615,0.9821428571428571,0.9990079365079365,3.4069924354553223,,
pretrain,78,0.04678788952278121,0.9833829365079365,0.998015873015873,2.9147915840148926,,
pretrain,79,0.03648291763642596,0.9875992063492064,0.9990079365079365,2.9410746097564697,,
pretrain,80,0.07166693170392324,0.972718253968254,0.9990079365079365,2.9033381938934326,,
pretrain,81,0.03432523603329346,0.9871031746031746,0.9990079365079365,3.0382332801818848,,
pretrain,82,0.043727959225338606,0.9841269841269841,0.9990079365079365,3.2561228275299072,,
pretrain,83,0.032450011231019975,0.988343253968254,0.9990079365079365,2.8598473072052,,
pretrain,84,0.03634066496133095,0.9871031746031746,0.9990079365079365,3.1819939613342285,,
pretrain,85,0.03049070871109882,0.9888392857142857,0.9990079365079365,3.125619649887085,,
pretrain,86,0.035509759207285704,0.9866071428571429,0.9990079365079365,3.2046241760253906,,
pretrain,87,0.03352043996121557,0.9873511904761905,0.9990079365079365,3.188852548599243,,
pretrain,88,0.025269137012646607,0.9905753968253969,0.9990079365079365,3.1671345233917236,,
pretrain,89,0.023453735348228956,0.9910714285714286,0.9990079365079365,2.692978620529175,,
pretrain,90,0.02229819517113298,0.9915674603174603,0.9990079365079365,3.0443689823150635,,
pretrain,91,0.018078030959706722,0.9928075396825397,0.9990079365079365,3.459355115890503,,
pretrain,92,0.024636932155339138,0.9905753968253969,0.9990079365079365,3.439267635345459,,
pretrain,93,0.01743741924523391,0.9935515873015873,0.9990079365079365,3.2468724250793457,,
pretrain,94,0.016492826775425955,0.9923115079365079,0.9990079365079365,3.413940668106079,,
pretrain,95,0.01587112700623933,0.9935515873015873,0.9990079365079365,2.8403642177581787,,
pretrain,96,0.017791465297272054,0.9933035714285714,0.9990079365079365,3.5909581184387207,,
pretrain,97,0.016474223944232872,0.9942956349206349,0.9990079365079365,3.1096508502960205,,
pretrain,98,0.013998995573418806,0.9942956349206349,0.9990079365079365,3.2174007892608643,,
pretrain,99,0.014264787445657902,0.9950396825396826,0.9990079365079365,3.649489641189575,,
generalize,0,,,0.9861111111111112,3.9270544052124023,-4.135448698013548,0.7311986486117045
generalize,1,,,0.9900793650793651,3.4868180751800537,-4.30136976166377,0.4061655210597174
generalize,2,,,0.9940476190476191,3.370314836502075,-4.1164184222145686,0.3719298553372186
generalize,3,,,0.996031746031746,3.3747973442077637,-4.362372246999589,0.34608049004796954
generalize,4,,,0.9920634920634921,3.410675525665283,-4.143672939330813,0.3169763230142139
generalize,5,,,0.998015873015873,3.449720859527588,-3.9139490430317228,0.3115859772004778
generalize,6,,,0.996031746031746,3.398167133331299,-3.843871544277857,0.32285377998200676
generalize,7,,,0.998015873015873,3.449965476989746,-3.7782648555816167,0.3003294828628737
generalize,8,,,0.998015873015873,3.480729818344116,-3.481201762244815,0.2781410628841037
generalize,9,,,0.998015873015873,3.3760945796966553,-3.741638558251517,0.2799551697477462
generalize,10,,,0.998015873015873,3.4772632122039795,-3.657441778788491,0.26718992042163064
generalize,11,,,0.998015873015873,3.2497901916503906,-3.5806512756953164,0.271436118417316
generalize,12,,,0.998015873015873,3.2753965854644775,-3.7971330067468068,0.2364771224203564
generalize,13,,,0.998015873015873,3.3521676063537598,-3.827163533558921,0.2477129166797986
generalize,14,,,0.998015873015873,3.403944730758667,-3.6639538227565707,0.2571937981105986
generalize,15,,,0.998015873015873,3.4325084686279297,-3.7870199907393682,0.25611538014241625
generalize,16,,,0.998015873015873,3.220062732696533,-3.8128001954820423,0.24737541945207686
generalize,17,,,0.998015873015873,3.3199679851531982,-3.6119347981044223,0.2601116635496654
generalize,18,,,0.998015873015873,3.262622356414795,-3.8455440203348794,0.2372471018443032
generalize,19,,,0.998015873015873,3.472935438156128,-3.751544982667953,0.2339642651024319
generalize,20,,,0.998015873015873,3.6680636405944824,-3.882961598653642,0.22537435733136676
generalize,21,,,0.998015873015873,3.401707172393799,-4.091658493829152,0.23425882995601685
generalize,22,,,0.998015873015873,3.109074115753174,-4.037737218160478,0.24652449491005096
generalize,23,,,0.998015873015873,3.625530242919922,-4.137772768262833,0.22457482299161335
generalize,24,,,0.998015873015873,3.243557929992676,-3.960793199993315,0.21670940400116026
generalize,25,,,0.998015873015873,3.413200855255127,-4.031801961717152,0.23391462141086186
generalize,26,,,0.998015873015873,3.518838405609131,-4.058107519906665,0.21831476936737695
generalize,27,,,0.998015873015873,3.3730242252349854,-3.898592369897025,0.243052976353774
generalize,28,,,0.998015873015873,3.2141969203948975,-3.922170491445632,0.2188060556848844
generalize,29,,,0.998015873015873,3.421769857406616,-3.842774031654237,0.1949804646391717
generalize,30,,,0.998015873015873,3.4036214351654053,-3.848204120757088,0.21430161074986534
generalize,31,,,0.998015873015873,3.487417221069336,-3.9643863269260953,0.21309388807368657
generalize,32,,,0.998015873015873,3.650973320007324,-4.200960359876118,0.21410117392975186
generalize,33,,,0.998015873015873,3.352403402328491,-3.9438234813629633,0.20922949259716367
generalize,34,,,0.998015873015873,3.573568105697632,-3.868262733731951,0.21853816627510012
generalize,35,,,0.998015873015873,3.312382936477661,-4.029306165755741,0.21077271408977963
generalize,36,,,0.998015873015873,3.466831684112549,-3.8848028712802463,0.22233787758482826
generalize,37,,,0.998015873015873,3.1552348136901855,-3.930984016448732,0.21267013819444747
generalize,38,,,0.998015873015873,3.202122926712036,-4.024553832553682,0.20868111951720147
generalize,39,,,0.998015873015873,3.238555431365967,-3.9543508915674117,0.18592315096230733
generalize,40,,,0.998015873015873,3.3009371757507324,-3.667519425588941,0.2114456027509674
generalize,41,,,0.998015873015873,3.3347301483154297,-3.6549032453506713,0.19882589537236425
generalize,42,,,0.998015873015873,3.2731773853302,-3.9995922285412986,0.21151066051116066
generalize,43,,,0.998015873015873,3.296689510345459,-3.838825297734094,0.18432345318179283
generalize,44,,,0.998015873015873,3.3437564373016357,-3.8197365942455472,0.1757703942675439
generalize,45,,,0.998015873015873,3.29648756980896,-3.833136062773447,0.20170293831162983
generalize,46,,,0.998015873015873,3.4336838722229004,-3.9328278473445346,0.2003463115247469
generalize,47,,,0.998015873015873,3.344560146331787,-4.051213328800504,0.1899017384719281
generalize,48,,,0.998015873015873,3.66595458984375,-4.342529043318733,0.19939587265253067
generalize,49,,,0.998015873015873,3.641082286834717,-4.10078315507798,0.20145089415803788
generalize,50,,,0.998015873015873,3.408278226852417,-4.258123072366866,0.21414894776211846
generalize,51,,,0.998015873015873,3.53617787361145,-4.139389499785408,0.20401444002276375
generalize,52,,,0.998015873015873,3.3234782218933105,-4.2438378182668535,0.19088357042462106
generalize,53,,,0.998015873015873,3.629018783569336,-3.8769841496906583,0.19060732282343365
generalize,54,,,0.998015873015873,3.3421313762664795,-4.2019193891494995,0.21956767129992683
generalize,55,,,0.998015873015873,3.2616710662841797,-4.068885992443751,0.1879545467950049
generalize,56,,,0.998015873015873,3.397428512573242,-4.0678734211694625,0.20621280478579657
generalize,57,,,0.998015873015873,3.4028754234313965,-4.433646853007968,0.1949849081417871
generalize,58,,,0.9990079365079365,3.285785436630249,-4.454632603932941,0.2112737571199735
generalize,59,,,0.998015873015873,3.564845561981201,-4.129061925978887,0.18934257671473517
generalize,60,,,0.998015873015873,3.240900993347168,-4.063360429945446,0.19915790926842464
generalize,61,,,0.998015873015873,3.224640369415283,-3.860772344801161,0.1818226229931627
generalize,62,,,0.998015873015873,3.4629154205322266,-4.02804318306938,0.18261944733205296
generalize,63,,,0.998015873015873,3.419457197189331,-4.137050443225437,0.19455616318044208
generalize,64,,,0.998015873015873,3.560299873352051,-4.344217955120026,0.19915861399873855
generalize,65,,,0.998015873015873,3.3103599548339844,-4.2455543828389,0.19828234199020597
generalize,66,,,0.998015873015873,3.5194332599639893,-4.531461927625868,0.19777412783531917
generalize,67,,,0.998015873015873,3.288614273071289,-4.209635666438511,0.173528631469087
generalize,68,,,0.998015873015873,3.5862882137298584,-4.097707021804083,0.18314984671416737
generalize,69,,,0.998015873015873,3.3718693256378174,-4.263677324567523,0.18719369249920997
generalize,70,,,0.998015873015873,3.624040365219116,-4.073490017936344,0.19776986965111323
generalize,71,,,0.998015873015873,3.3679237365722656,-4.04891148067656,0.1716980898664111
generalize,72,,,0.998015873015873,3.526228427886963,-4.2188134458329944,0.19560741408476753
generalize,73,,,0.996031746031746,3.418663263320923,-4.20835818941631,0.19421085112151645
generalize,74,,,0.998015873015873,3.5187947750091553,-4.368970659044054,0.1737942143328606
generalize,75,,,0.9930555555555556,3.7782208919525146,-4.271992978595552,0.16765720450452395
generalize,76,,,0.998015873015873,3.340725898742676,-4.440232837010944,0.1874390466227418
generalize,77,,,0.998015873015873,3.445347785949707,-3.972345900914026,0.17553207396514833
generalize,78,,,0.998015873015873,3.319812536239624,-4.1795936728280685,0.17808263228526192
generalize,79,,,0.998015873015873,3.70833158493042,-4.288389353525071,0.19292706629586598
generalize,80,,,0.998015873015873,3.551793098449707,-4.3493290061042424,0.19057509362224548
generalize,81,,,0.998015873015873,2.9921069145202637,-4.337076387708149,0.16523750120448688
generalize,82,,,0.998015873015873,3.0118954181671143,-4.313202827695816,0.2029672231939104
generalize,83,,,0.998015873015873,3.1050829887390137,-4.393997657866705,0.1749853634881595
generalize,84,,,0.998015873015873,3.1063146591186523,-4.467357465199062,0.17337993627029752
generalize,85,,,0.998015873015873,3.0759918689727783,-4.522031825686258,0.18273638898418063
generalize,86,,,0.9930555555555556,3.2767510414123535,-4.469955705461048,0.16983238181897573
generalize,87,,,0.9940476190476191,3.198140859603882,-4.32916209811256,0.1780536663792436
generalize,88,,,0.998015873015873,3.20361065864563,-4.286737389034695,0.18256381142234046
generalize,89,,,0.998015873015873,3.2076103687286377,-4.245619577074808,0.15904185190678588
generalize,90,,,0.998015873015873,3.161367654800415,-4.135381993793306,0.18020102109700914
generalize,91,,,0.998015873015873,3.2300643920898438,-4.072043774619935,0.18890581321385172
generalize,92,,,0.998015873015873,3.192815065383911,-4.545937500302753,0.18441454131924917
generalize,93,,,0.996031746031746,3.2181594371795654,-4.109032271400331,0.17801772034357463
generalize,94,,,0.998015873015873,3.1416659355163574,-4.135874608206371,0.17854139604975308
generalize,95,,,0.998015873015873,3.251249313354492,-4.210167271750314,0.16937771309462804
generalize,96,,,0.998015873015873,3.512152910232544,-4.454186356256878,0.17977331460468352
generalize,97,,,0.998015873015873,3.683279037475586,-4.289539817779783,0.1775541953624241
generalize,98,,,0.998015873015873,3.4154510498046875,-4.707966214134579,0.1721247173254452
generalize,99,,,0.998015873015873,3.646898031234741,-4.712848788216,0.1779691127557603
