Method,Method_name,Stage_definition,Model_type,Acc,Macro-F1,E-F1,M-F1,L-F1,M-Pre,M-Rec,M→E,M→L,Rev,Jump,Smooth
B12,DC-PSR / FGDS-PSI (diagnostic),Relative-stage,Proposed,0.8651315789473685,0.8697800754833054,0.9438202247191011,0.8110599078341014,0.8544600938967136,1.0,0.6821705426356589,0.07751937984496064,0.240310077519378,2,0,0.03542064681628751
